anime_id,title,image,release_on,Episodes
177,Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1990-07-07,1
178,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,1991-03-09,1
179,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1991-07-20,1
180,Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,1992-03-07,1
181,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1992-07-11,1
182,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1993-03-06,1
183,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1993-07-10,1
184,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1994-03-12,1
185,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1994-07-09,1
186,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,1995-03-04,1
187,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1995-07-15,1
188,Fullmetal Alchemist: Premium Collection,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,2006-03-29,3
189,Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,2005-08-06,1
190,Riding Bean,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,1989-02-22,1
191,Nurse Witch Komugi-chan Magikarte Special,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,2003-06-06,1
192,Ichigeki Sacchuu!! Hoihoi-san,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,2004-09-30,1
193,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2005-08-06,1
194,Appleseed,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1988-04-21,1
195,Street Fighter Alpha: Generations,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2005-10-25,1
196,"Love Hina: Motoko no Sentaku, Koi ka Ken... ""Naku na""",https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2000-09-27,1
197,Dead Leaves,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,2004-01-16,1
198,Ginga Teikoku no Metsubou Gaiden: Aoki Ookami-tachi no Densetsu,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,1996-12-18,1
199,Street Fighter Zero The Animation,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,1999-12-22,1
200,Cosplay Complex: Extra Identification,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2004-07-03,1
201,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1993-07-23,2
202,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,1993-02-24,1
203,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1990-10-17,1
204,Dragon Ball GT: Gokuu Gaiden! Yuuki no Akashi wa Suushinchuu,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,1997-03-26,1
205,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,2005-01-29,1
206,Dual! Parallel Runrun Monogatari Special;,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1999-12-22,1
207,Sin in the Rain,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,2006-03-24,1
208,Bishoujo Senshi Sailor Moon S: Kaguya-hime no Koibito,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,1994-12-04,1
209,Tide-Line Blue: Kyoudai,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,2006-04-26,1
210,Kanojo to Kanojo no Neko,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,2002-04-19,1
211,Tenchi Muyou! in Love,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1996-04-20,1
212,Battle Spirits: Ryuuko no Ken,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,1993-12-23,1
213,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1994-08-20,1
214,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2006-05-26,1
215,Psychic Force,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1998-05-25,2
216,Arete Hime,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2001-07-21,1
217,Omoide Poroporo,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1991-07-20,1
218,Heisei Tanuki Gassen Ponpoko,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,1994-06-13,1
219,Hanare Toride no Yonna,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,2006-04-08,1
220,Kumo no You ni Kaze no You ni,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1990-03-21,1
221,Sennen Joyuu,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2002-09-14,1
222,Ouritsu Uchuugun: Honneamise no Tsubasa,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1987-03-14,1
223,Zetsuai 1989,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1992-07-29,1
224,Bronze: Zetsuai Since 1989,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1996-12-04,1
225,Taiyou no Ouji: Horus no Daibouken,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1968-07-21,1
226,On Your Mark,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1995-06-29,1
227,Cello Hiki no Gauche (1982),https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1982-01-23,1
228,Blame!,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2003-10-24,6
229,Good Morning Call,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,2001-08-02,1
230,Mutant Turtles: Choujin Densetsu-hen,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,1996-05-21,2
231,Memories Off #5 Togireta Film The Animation,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2006-03-29,1
232,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,2005-12-22,1
233,Netrun-mon the Movie,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,2004-11-24,1
234,Wizardry,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1991-02-21,1
235,Cardcaptor Sakura: Kero-chan ni Omakase!,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2000-07-15,1
236,Macross: Do You Remember Love?,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1984-07-07,1
237,Mobile Suit Gundam I,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1981-03-14,1
238,Mobile Suit Gundam II: Soldiers of Sorrow,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,1981-07-11,1
239,Mobile Suit Gundam III: Encounters in Space,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1982-03-13,1
240,One Piece: Umi no Heso no Daibouken-hen,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,2000-12-20,1
241,Kidou Keisatsu Patlabor the Movie,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,1989-07-15,1
242,Kidou Keisatsu Patlabor 2 the Movie,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1993-08-07,1
243,Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2004-02-10,1
244,Tenchi Muyou! Manatsu no Eve,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,1997-08-02,1
245,Digital Juice,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,2002-01-25,6
246,Eikyuu Kazoku,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1997-04-01,1
247,Youjuu Toshi,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1987-04-25,1
248,Monster Extra: Hottan,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2004-09-21,1
249,Vandread: Gekitou-hen,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2002-10-25,1
250,Vandread: Taidou-hen,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,2001-01-21,1
251,Handsome Girl,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1992-01-21,1
252,Junkers Come Here,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,1994-07-20,1
253,Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1999-07-17,1
254,Pokemon Movie 03: Kesshoutou no Teiou Entei,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,2000-07-08,1
255,Pokemon Movie 04: Celebi Toki wo Koeta Deai,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2001-07-07,1
256,Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2002-07-13,1
257,Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,2003-07-19,1
258,Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2004-07-17,1
259,Seikai no Danshou: Tanjou,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2000-08-25,1
260,UFO Princess Valkyrie: Shichiten Battou Hanayome Shuugyou,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,2003-08-23,1
261,Windaria,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1986-07-19,1
262,Munto: Toki no Kabe wo Koete,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2005-04-29,1
263,Giniro no Kami no Agito,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,2006-01-07,1
264,Palme no Ki,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,2002-03-16,1
265,.hack//Intermezzo,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2003-03-28,1
266,Tenchi Muyou! in Love 2: Haruka Naru Omoi,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1999-04-24,1
267,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1993-09-25,1
268,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2005-09-14,1
269,Mother: Saigo no Shoujo Eve,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1993-12-26,1
270,Gundress,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,1999-03-20,1
271,Munto,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2003-03-18,1
272,Tennis no Ouji-sama: Sonzoku Yama no Hi,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1905-06-25,1
273,Kakurenbo,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,2004-09-01,1
274,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,2006-03-22,1
275,Nitaboh,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,2004-02-21,1
276,Kujira no Chouyaku,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1998-11-14,1
277,Ihatov Gensou: Kenji no Haru,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1996-12-14,1
278,Wata no Kuni Hoshi,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1984-02-11,1
279,Tatsu no Ko Tarou,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1979-03-17,1
280,Nasu: Andalusia no Natsu,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2003-07-26,1
281,Macross Plus Movie Edition,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,1995-10-07,1
282,Boku wa Konomama Kaeranai,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1994-06-21,1
283,Seikimatsu★Darling,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1996-02-16,1
284,Hoshizora Kiseki,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2006-07-21,1
285,Ame to Shoujo to Watashi no Tegami,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,2005-02-14,1
286,Hand Maid Mai,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,2003-01-18,1
287,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,2003-04-06,1
288,One Piece: Mamore! Saigo no Dai Butai,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2003-12-14,1
289,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1995-12-23,1
290,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2005-12-25,1
291,Shihaisha no Tasogare,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1998-01-21,1
292,Zone of the Enders: 2167 Idolo,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,2001-02-21,1
293,Fushigi no Umi no Nadia: Original Movie,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,1991-06-29,1
294,Saint Seiya: Shinku no Shounen Densetsu,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1988-07-23,1
295,Saint Seiya: Jashin Eris,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,1987-07-18,1
296,Saint Seiya: Kamigami no Atsuki Tatakai,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1988-03-12,1
297,Saint Seiya: Tenkai-hen Josou - Overture,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2004-02-14,1
298,Saint Seiya: Saishuu Seisen no Senshi-tachi,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1989-03-18,1
299,Aquarian Age: Saga II - Don't Forget Me...,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,2003-11-21,1
300,Bio Hunter,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1995-12-08,1
301,Black Magic M-66,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1987-06-28,1
302,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1995-12-23,1
303,Soukihei MD Geist,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,1986-05-21,1
304,MD Geist II: Death Force,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1996-03-01,1
305,Odin: Koushi Hansen Starlight,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,1985-08-10,1
306,WXIII Kidou Keisatsu Patlabor,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2002-03-30,1
307,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1987-05-21,1
308,Project A-Ko 3: Cinderella Rhapsody,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,1988-06-20,1
309,Project A-Ko 4: Final,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1989-10-07,1
310,Ginga Tetsudou 999 (Movie),https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1979-08-04,1
311,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1981-01-08,1
312,The Animatrix,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2003-06-03,9
313,Chobits Recap,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,2003-02-21,1
314,Eyeshield 21: Maboroshi no Golden Bowl,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,2004-08-06,1
315,One Pound Gospel,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1988-12-02,1
316,Ohoshi-sama no Rail,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1993-07-10,1
317,Yami no Shihosha Judge,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1991-06-15,1
318,Violence Jack: Harlem Bomber-hen,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1986-06-05,1
319,Violence Jack: Jigoku Gai-hen,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,1988-12-06,1
320,Violence Jack: Hell's Wind-hen,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1990-11-09,1
321,Soujuu Senshi Psychic Wars,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1991-02-22,1
322,Hokuto no Ken Movie,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1986-03-08,1
323,Final Fantasy: The Spirits Within,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2001-07-02,1
324,Street Fighter II Movie,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1994-08-06,1
325,Detective Conan Movie 04: Captured in Her Eyes,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2000-04-22,1
326,Detective Conan Movie 05: Countdown to Heaven,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,2001-04-21,1
327,Detective Conan Movie 06: The Phantom of Baker Street,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2002-04-20,1
328,Detective Conan Movie 07: Crossroad in the Ancient Capital,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,2003-04-19,1
329,Detective Conan Movie 08: Magician of the Silver Sky,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,2004-04-17,1
330,Detective Conan OVA 06: Follow the Vanished Diamond! Conan & Heiji vs. Kid!,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,2006-03-15,1
331,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1905-06-22,1
332,Atama Yama,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2002-01-01,1
333,Sengoku Kitan Youtouden Movie,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1989-05-27,1
334,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,2005-02-19,1
335,Blue Gender: The Warrior,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2002-11-20,1
336,Seikai no Monshou Special,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2000-04-07,1
337,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1995-09-30,1
338,Lupin III: Alcatraz Connection,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2001-08-03,1
339,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,2005-07-22,1
340,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,1989-04-01,1
341,Lupin III: Dead or Alive,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1996-04-20,1
342,Lupin III: Moeyo Zantetsuken!,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,1994-07-29,1
343,"Lupin III: Episode 0 ""First Contact""",https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,2002-07-26,1
344,Lupin III: Kutabare! Nostradamus,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1995-04-22,1
345,Lupin III: Russia yori Ai wo Komete,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1992-07-24,1
346,Lupin III: Hemingway Paper no Nazo,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1990-07-20,1
347,Lupin III: $1 Money Wars,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,2000-07-28,1
348,Lupin III: Napoleon no Jisho wo Ubae,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,1991-08-09,1
349,Lupin III: Otakara Henkyaku Daisakusen!!,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,2003-08-01,1
