song_id,title,writer,album,image,release_in_year
1660,Errantes,['Aterciopelados'],El Dorado,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1995-09-25
1661,Mujer Gala (Bonus Track),['Aterciopelados'],El Dorado,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1995-09-25
1662,Jah Love,"['Bad Brains', 'Dr. Know', 'Darryl Jenifer', 'Earl Hudson']",I & I Survived - Dub,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-10-22
1663,Overdub,"['Bad Brains', 'Dr. Know', 'Darryl Jenifer', 'Earl Hudson']",I & I Survived - Dub,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-10-22
1664,How Low Can A Punk Get,"['Bad Brains', 'Dr. Know', 'Darryl Jenifer', 'Earl Hudson']",I & I Survived - Dub,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-10-22
1665,I & I Survive,"['Bad Brains', 'Dr. Know', 'Darryl Jenifer', 'Earl Hudson']",I & I Survived - Dub,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-10-22
1666,Cowboy,"['Bad Brains', 'Dr. Know', 'Darryl Jenifer', 'Earl Hudson']",I & I Survived - Dub,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-10-22
1667,Gene Machine,"['Bad Brains', 'Dr. Know', 'Darryl Jenifer', 'Earl Hudson']",I & I Survived - Dub,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-10-22
1668,Ghetto,"['Bad Brains', 'Dr. Know', 'Darryl Jenifer', 'Earl Hudson']",I & I Survived - Dub,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-10-22
1669,Rally,"['Bad Brains', 'Dr. Know', 'Darryl Jenifer', 'Earl Hudson']",I & I Survived - Dub,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-10-22
1670,September,"['Bad Brains', 'Dr. Know', 'Darryl Jenifer', 'Earl Hudson']",I & I Survived - Dub,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-10-22
1671,Ragga Dub,"['Bad Brains', 'Dr. Know', 'Darryl Jenifer', 'Earl Hudson']",I & I Survived - Dub,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-10-22
1672,Gene Machine,"['Bad Brains', 'Dr. Know', 'Darryl Jenifer', 'Earl Hudson']",I & I Survived - Dub,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-10-22
1673,I & I Survive,"['Bad Brains', 'Dr. Know', 'Darryl Jenifer', 'Earl Hudson']",I & I Survived - Dub,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-10-22
1674,El Estuche,['Aterciopelados'],Serie 2000,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-07
1675,Bolero Falaz,['Aterciopelados'],Serie 2000,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-07
1676,Platonico,['Aterciopelados'],Serie 2000,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-07
1677,Florecita Rockera,['Aterciopelados'],Serie 2000,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-07
1678,La Voz De La Patria,['Aterciopelados'],Serie 2000,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-07
1679,Candela,['Aterciopelados'],Serie 2000,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-07
1680,Cosita Seria,['Aterciopelados'],Serie 2000,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-07
1681,Quemarropa,['Aterciopelados'],Serie 2000,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-07
1682,La Estaca,['Aterciopelados'],Serie 2000,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-07
1683,Baracunatana,['Aterciopelados'],Serie 2000,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-07
1684,Caribe Atómico,['Aterciopelados'],Serie 2000,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-07
1685,Miss Panela,['Aterciopelados'],Serie 2000,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-07
1686,Thieves,['The Shallows'],"Same Space, Vol.2",https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2013-05-03
1687,Guessing Games,['The Shallows'],"Same Space, Vol.2",https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2013-05-03
1688,Running for Cover,['The Shallows'],"Same Space, Vol.2",https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2013-05-03
1689,The Enemy,['The Shallows'],"Same Space, Vol.2",https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2013-05-03
1690,Es geht wieder auf - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1691,Liebe Grüße - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1692,Er hod g'raucht - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1693,3 Polizisten - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1694,Industriegebiet - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1695,I Don't Know What It Is - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1696,Paula - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1697,Vergelt's Gott - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1698,Manchmal - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1699,Blasmusik in Moll - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1700,Noch in der Umlaufbahn - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1701,Klavier und Säge - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1702,Hauruck - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1703,Holzscheidl-Rap - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1704,Schafslied - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1705,Ganz weit weg - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1706,Irgendwie und sowieso - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1707,I hob vergessen - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1708,Horn Solo / Vorstellung - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1709,Lang scho nimmer g'seng - Live,['Haindling'],Perlen,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1996-08-16
1710,La Gomela,['Aterciopelados'],Con el Corazón en la Mano,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-16
1711,Ella,['Aterciopelados'],Con el Corazón en la Mano,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-16
1712,Símbolo Marciano,['Aterciopelados'],Con el Corazón en la Mano,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-16
1713,Se Parapeta,['Aterciopelados'],Con el Corazón en la Mano,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-16
1714,Para Mí Solito,['Aterciopelados'],Con el Corazón en la Mano,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-16
1715,Mal Castigo,['Aterciopelados'],Con el Corazón en la Mano,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-16
1716,Mujer Gala,['Aterciopelados'],Con el Corazón en la Mano,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-16
1717,El Pez,['Aterciopelados'],Con el Corazón en la Mano,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-16
1718,La Cuchilla,['Aterciopelados'],Con el Corazón en la Mano,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-16
1719,La Sirena,['Aterciopelados'],Con el Corazón en la Mano,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-16
1720,El Sortilegio,['Aterciopelados'],Con el Corazón en la Mano,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-16
1721,Las Delicias,['Aterciopelados'],Con el Corazón en la Mano,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-16
1722,Quieto Veneno,['Aterciopelados'],Con el Corazón en la Mano,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-16
1723,No Te Me Disuelvas,['Aterciopelados'],Con el Corazón en la Mano,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-16
1724,La Fé Perdida,['Aterciopelados'],Con el Corazón en la Mano,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-16
1725,The World Is Mad,['Blues Company'],The Quiet Side Of...,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2009-04-01
1726,Christmas Eve In Germany,['Blues Company'],The Quiet Side Of...,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2009-04-01
1727,Members Only,['Blues Company'],The Quiet Side Of...,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2009-04-01
1728,(They Called Him) Muddy Waters,['Blues Company'],The Quiet Side Of...,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2009-04-01
1729,Chanel No. 5,['Blues Company'],The Quiet Side Of...,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2009-04-01
1730,Crippled Mind,['Blues Company'],The Quiet Side Of...,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2009-04-01
1731,Pension Blues,['Blues Company'],The Quiet Side Of...,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2009-04-01
1732,Out Of My Mind,['Blues Company'],The Quiet Side Of...,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2009-04-01
1733,Cold Rain,['Blues Company'],The Quiet Side Of...,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2009-04-01
1734,Place To Rest,['Blues Company'],The Quiet Side Of...,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2009-04-01
1735,Give Me Back My Life,['Blues Company'],The Quiet Side Of...,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2009-04-01
1736,My Funny Valentine,['Blues Company'],The Quiet Side Of...,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2009-04-01
1737,Cleaning the Glass,['Northcape'],Exploration and Ascent,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2013-05-15
1738,Trailhead,['Northcape'],Exploration and Ascent,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2013-05-15
1739,Potentilla,['Northcape'],Exploration and Ascent,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2013-05-15
1740,The First Crossing of the Watershed,['Northcape'],Exploration and Ascent,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2013-05-15
1741,Arrive Ruttledge Col,['Northcape'],Exploration and Ascent,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2013-05-15
1742,Another Endless Morning (In the Sanctuary),['Northcape'],Exploration and Ascent,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2013-05-15
1743,Meltwater,['Northcape'],Exploration and Ascent,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2013-05-15
1744,High Mountain Record,['Northcape'],Exploration and Ascent,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2013-05-15
1745,Mackerel Sky,['Northcape'],Exploration and Ascent,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2013-05-15
1746,Last View,['Northcape'],Exploration and Ascent,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2013-05-15
1747,Carbon,['Northcape'],Exploration and Ascent,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2013-05-15
1748,What Is This Fragrance?,['Washington Saxophone Quartet'],Daydream,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-25
1749,Adagio in C Minor,['Washington Saxophone Quartet'],Daydream,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-25
1750,Capriol Suite: Pied en l'Air,['Washington Saxophone Quartet'],Daydream,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-25
1751,Vocalise,['Washington Saxophone Quartet'],Daydream,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-25
1752,Lullaby,['Washington Saxophone Quartet'],Daydream,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-25
1753,Midsummer Nocturne,['Washington Saxophone Quartet'],Daydream,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-25
1754,Pictures At an Exhibition: The Old Castle,['Washington Saxophone Quartet'],Daydream,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-25
1755,"Adagio from String Quartet, Op. 11: Adagio",['Washington Saxophone Quartet'],Daydream,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-25
1756,"Pavane, Op. 50",['Washington Saxophone Quartet'],Daydream,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-25
1757,Daydream,['Washington Saxophone Quartet'],Daydream,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-25
1758,O Magnum Mysterium,['Washington Saxophone Quartet'],Daydream,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-25
1759,Nimrod,['Washington Saxophone Quartet'],Daydream,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-25
1760,Oblivion,['Washington Saxophone Quartet'],Daydream,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2000-03-25
1761,Young and Insane,['The Magnetic Fields'],The House of Tomorrow,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-01-12
1762,Technical (You're So),['The Magnetic Fields'],The House of Tomorrow,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-01-12
1763,Alien Being,['The Magnetic Fields'],The House of Tomorrow,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-01-12
1764,Love Goes Home to Paris in the Spring,['The Magnetic Fields'],The House of Tomorrow,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-01-12
1765,Either You Don't Love Me or I Don't Love You,['The Magnetic Fields'],The House of Tomorrow,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-01-12
1766,El Siete Mares,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1767,Dame un Poco de Ti,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1768,Vamonos,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1769,Llegó Borracho el Borracho,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1770,La Estrella,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1771,La Mano de Dios,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1772,Palabra de Hombre,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1773,Con la Muerte Entre los Puños (El Boxeador),['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1774,La Estrella de Jalisco,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1775,Camino Viejo (with Mariachi Vargas de Tecalitlán),"['José Alfredo Jimenez', 'Mariachi Vargas De Tecalitlan']",RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1776,Un Presentimiento,"['Amalia Mendoza', 'José Alfredo Jimenez']",RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1777,Hay un Momento (with Mariachi Vargas de Tecalitlán),"['José Alfredo Jimenez', 'Mariachi Vargas De Tecalitlan']",RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1778,Retirada,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1779,Cuando Vuelan Las Gaviotas (with Mariachi Vargas de Tecalitlán),"['José Alfredo Jimenez', 'Mariachi Vargas De Tecalitlan']",RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1780,Para Morir Iguales,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1781,Sonaron 4 Balazos (with Mariachi Vargas de Tecalitlán),"['José Alfredo Jimenez', 'Mariachi Vargas De Tecalitlan']",RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1782,Guitarras de Medianoche,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1783,Dios Me Señaló,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1784,Cuando Vivas Conmigo,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1785,Camino de Guanajuato,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1786,Arrullo de Dios,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1787,El Camino de la Noche,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1788,Tierra Sin Nombre,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1789,Las Ciudades,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1790,No Me Amenaces,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1791,Serenata Huasteca,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1792,Sin Sangre en las Venas,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1793,Se Acabaron Las Palabras,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
1794,Nuestras Mentiras,['José Alfredo Jimenez'],RCA 100 Anos De Musica - Segunda Parte,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2002-01-12
